site,year,subrur,easting,northing,temperature,housesparrow,starling
469,25,-1,347000,626600,1.673333333,5.461538462,0
469,26,-1,347000,626600,1.398333333,2.076923077,1.423076923
469,27,-1,347000,626600,1.475,4.653846154,1.961538462
469,28,-1,347000,626600,2.918333333,2.246794872,2.637820513
469,29,-1,347000,626600,1.57,1.884615385,0.346153847
469,30,-1,347000,626600,2.053333333,8.721153846,0.435897436
470,25,-1,329000,257000,3.48,3.698717949,0.314102565
470,26,-1,329000,257000,2.255,6.294871795,5.926282051
470,27,-1,329000,257000,2.493333333,7.615384616,4.76923077
470,28,-1,329000,257000,3.776666667,8.858974359,0.618589744
470,29,-1,329000,257000,3.063333333,14.26923077,0.038461539
470,30,-1,329000,257000,3.115,19.23076923,0
470,31,-1,329000,257000,2.178333333,7.307692309,1.115384616
471,25,-1,352200,469800,3.658333333,6.451923077,5.274038462
471,26,-1,352200,469800,2.905,8.051282051,14.35897436
471,27,-1,352200,469800,3.03,8.653846154,11.15384615
471,28,-1,352200,469800,4.405,11.42948718,12.12820513
471,29,-1,352200,469800,3.43,22.36217949,7.717948718
471,30,-1,352200,469800,3.643333333,14,10.81818182
471,31,-1,352200,469800,2.501666667,12.04230769,8.15
471,32,-1,352200,469800,4.116666667,6.269230769,7.669230769
471,33,-1,352200,469800,3.116666667,8.272727273,5.363636364
472,26,1,435800,113700,4.095,19.83333333,25.29166667
472,27,1,435800,113700,3.965,22.20833333,32.04166667
472,28,1,435800,113700,5.166666667,19.43269231,28.43910257
472,29,1,435800,113700,4.663333333,30.05769231,29.875
472,30,1,435800,113700,4.483333333,20.28076923,29.30769231
472,31,1,435800,113700,4.598333333,24.15384616,22.92307692
472,32,1,435800,113700,5.405,23.92307693,29.26923077
472,33,1,435800,113700,5.058333333,25.03846154,22.96153847
472,34,1,435800,113700,4.483333333,24.23076924,23.96153846
472,35,1,435800,113700,4.79,21.65384616,22.15384616
472,36,1,435800,113700,3.948333333,30.11538462,19
473,26,1,281300,360700,2.306666667,14.00320513,1.621794872
473,27,1,281300,360700,2.625,7.769230768,0.346153847
473,28,1,281300,360700,4.06,1.923076923,0.115384616
473,29,1,281300,360700,3.248333333,2.461538462,0.076923077
473,30,1,281300,360700,3.381666667,1.653846154,0.076923077
473,31,1,281300,360700,1.933333333,0.705128205,0.608974359
473,32,1,281300,360700,3.461666667,4.153846154,0.307692308
473,33,1,281300,360700,2.468333333,4.961538462,1.923076923
473,34,1,281300,360700,2.485,8.965034965,0.744755245
473,35,1,281300,360700,3.481666667,19.80769231,0.076923077
473,36,1,281300,360700,2.533333333,11.73076923,0.230769231
474,26,-1,234100,677700,2.973333333,10.3989899,1.98989899
474,27,-1,234100,677700,3.043333333,13.87727273,2.104545455
474,28,-1,234100,677700,4.503333333,17.27564103,1.743589744
474,29,-1,234100,677700,3.171666667,11.73426574,1.853146853
475,26,-1,332800,636800,0.97,0.153846154,4.923076923
475,27,-1,332800,636800,1.045,0.307692308,3.461538462
475,28,-1,332800,636800,2.513333333,0.038461539,2.038461539
475,29,-1,332800,636800,1.126666667,0,1.076923077
476,26,-1,379300,807100,1.918333333,0,0
476,27,-1,379300,807100,1.645,0,0
476,28,-1,379300,807100,3.118333333,0,0
476,29,-1,379300,807100,1.403333333,0,0
477,26,1,429200,438100,2.995,10.66025641,18.94230769
477,27,1,429200,438100,3.148333333,13.42307692,12.59440559
477,28,1,429200,438100,4.463333333,9.958041956,15.61188811
477,29,1,429200,438100,3.47,6.923076923,14.15384616
477,30,1,429200,438100,3.76,8.222727273,15.96818182
477,31,1,429200,438100,2.591666667,6.604545455,6.159090909
477,32,1,429200,438100,3.93,6.9,12.06666667
477,33,1,429200,438100,3.203333333,6.230769231,12.05982906
477,34,1,429200,438100,3.276666667,5.166666667,7.757575758
477,35,1,429200,438100,3.958333333,2.171328671,5.898601399
477,36,1,429200,438100,3.226666667,3.458333334,6.666666667
478,26,1,420800,585200,2.998333333,46.46153847,22.34615385
478,27,1,420800,585200,3.05,37.46153847,21.84615385
478,28,1,420800,585200,4.313333333,31.11538462,15.84615385
478,29,1,420800,585200,3.071666667,35.5,10.19230769
478,30,1,420800,585200,3.601666667,28.57692308,13.92307692
478,31,1,420800,585200,2.285,22.57692308,14.84615385
478,32,1,420800,585200,3.658333333,13.84615385,6.346153846
478,33,1,420800,585200,3.118333333,5.961538462,2.115384616
478,34,1,420800,585200,3.265,11.92628205,5.551282051
478,35,1,420800,585200,3.616666667,17.65384615,7.730769231
478,36,1,420800,585200,3.146666667,9.615384614,3.423076923
479,26,-1,395200,392200,2.75,32.80769231,25.19230769
479,27,-1,395200,392200,3.02,30.23931624,26.37179488
479,28,-1,395200,392200,4.351666667,20.73076923,29.34615385
479,29,-1,395200,392200,3.42,12.55769231,13.45
479,30,-1,395200,392200,3.645,10.96153846,15.1923077
479,31,-1,395200,392200,2.576666667,9.461538462,11.23076923
479,32,-1,395200,392200,3.866666667,7.735576923,4.509615385
479,33,-1,395200,392200,3.201666667,9.230769231,12.5
479,34,-1,395200,392200,3.013333333,9.192307692,11.07692308
479,35,-1,395200,392200,3.856666667,6.423076923,6.692307693
479,36,-1,395200,392200,3.098333333,11.26573427,18.16083916
480,26,-1,358600,409900,3.026666667,11.65384616,3.730769231
480,27,-1,358600,409900,3.286666667,14.42307693,2.307692308
480,28,-1,358600,409900,4.631666667,10.00320513,0.75
480,29,-1,358600,409900,3.703333333,7.653846154,0.269230769
480,30,-1,358600,409900,3.916666667,12.34615385,2.461538462
480,31,-1,358600,409900,2.693333333,12.42307693,3.423076923
480,32,-1,358600,409900,4.148333333,15.88141026,1.17948718
480,33,-1,358600,409900,3.336666667,14.96153846,2.730769231
480,34,-1,358600,409900,3.231666667,14.16346154,4.394230769
480,35,-1,358600,409900,4.201666667,15.22756411,0.971153846
480,36,-1,358600,409900,3.275,17.67307693,1.355769231
481,26,-1,459100,435800,2.588333333,22.20833334,14.58653846
481,27,-1,459100,435800,2.656666667,17.37820513,10.86538462
481,28,-1,459100,435800,3.923333333,14.5,2.375
481,29,-1,459100,435800,2.928333333,14.40705128,2.567307693
482,26,-1,293400,74500,5.038333333,26.92307693,1.884615385
482,27,-1,293400,74500,4.85,15.96153847,4
483,26,-1,281300,89300,3.563333333,10.07692308,6.307692308
483,27,-1,281300,89300,3.438333333,9.038461539,4.157342657
483,28,-1,281300,89300,4.718333333,15.8041958,7.377622378
483,29,-1,281300,89300,4.073333333,12.91666667,5.337121212
483,30,-1,281300,89300,4.13,5.646853147,3.234265734
483,31,-1,281300,89300,3.873333333,10.3006993,2.902097902
483,32,-1,281300,89300,5.005,8.590909091,3.136363636
483,33,-1,281300,89300,4.678333333,9.346153846,2.653846154
483,34,-1,281300,89300,4.086666667,8.884615386,6.461538462
483,35,-1,281300,89300,4.443333333,7.160839161,4.391608392
483,36,-1,281300,89300,3.725,4.650349651,0.601398602
484,26,-1,420400,139400,2.586666667,5.318181818,23.52447553
484,27,-1,420400,139400,2.553333333,5.80448718,13.13141026
484,28,-1,420400,139400,3.685,3,10.46153846
484,29,-1,420400,139400,3.196666667,1,7.923076922
484,30,-1,420400,139400,3.023333333,1.363636364,6.818181818
485,26,-1,330500,280800,1.893333333,20.88782051,1.439102565
485,27,-1,330500,280800,2.2,17.22307693,5.646153846
485,28,-1,330500,280800,3.483333333,10.96153846,0.153846154
486,26,-1,404900,263800,2.453333333,0,1.653846154
486,27,-1,404900,263800,2.641666667,0.769230769,2.038461539
486,28,-1,404900,263800,3.91,0,2.230769231
486,29,-1,404900,263800,3.221666667,0,1
486,30,-1,404900,263800,3.225,0,0
487,26,-1,445500,352800,2.301666667,24.13141026,20.83012821
487,27,-1,445500,352800,2.526666667,19.72727273,21.41958042
488,26,-1,460700,330800,2.661666667,6.038461539,0.423076923
488,27,-1,460700,330800,2.878333333,6.153846154,2
488,28,-1,460700,330800,4.196666667,5.923076923,0.076923077
488,29,-1,460700,330800,3.375,12.92307693,0.038461539
488,30,-1,460700,330800,3.558333333,9.725961539,1.423076923
488,31,-1,460700,330800,2.841666667,11.46153847,0
488,32,-1,460700,330800,4.03,14.09615385,0
488,33,-1,460700,330800,3.42,12.79166667,0
488,34,-1,460700,330800,3.383333333,5.192307693,0.038461539
488,35,-1,460700,330800,3.99,3.1,0.85
489,29,-1,388600,327200,2.86,12.15384615,37.92307692
489,30,-1,388600,327200,3.011666667,13,35
489,31,-1,388600,327200,2.141666667,15.53846154,26.34615385
490,26,-1,326600,340900,2.44,5.721153846,0
490,27,-1,326600,340900,2.828333333,7.336538462,0.125
490,28,-1,326600,340900,4.176666667,4.807692308,0
490,29,-1,326600,340900,3.371666667,5.26923077,0
490,30,-1,326600,340900,3.515,4.26923077,0
490,31,-1,326600,340900,2.345,3.875,0
490,32,-1,326600,340900,3.865,4.384615385,0
490,33,-1,326600,340900,3.066666667,1.454545455,0
490,34,-1,326600,340900,2.998333333,0.423076923,0.045454546
490,35,-1,326600,340900,3.991666667,0.115384616,0
490,36,-1,326600,340900,2.976666667,0.516025641,0
491,26,-1,262800,292500,4.195,15.23076923,9.423076923
491,27,-1,262800,292500,4.443333333,15.11538462,9.192307694
491,28,-1,262800,292500,5.83,10.92307693,4.346153846
491,29,-1,262800,292500,5.055,18.40705128,2.740384616
491,30,-1,262800,292500,5.103333333,19.88461539,5.884615385
491,31,-1,262800,292500,3.995,14.69230769,8.269230768
491,32,-1,262800,292500,5.346666667,6.538461539,2.653846154
491,33,-1,262800,292500,4.81,30.15384615,11.07692308
491,34,-1,262800,292500,4.065,33.61538462,11.23076923
492,26,-1,317100,195200,2.528333333,12.07692308,11.69230769
492,27,-1,317100,195200,2.635,10.53846154,8.115384616
492,28,-1,317100,195200,3.911666667,10.07692308,4.26923077
492,29,-1,317100,195200,3.24,9.923076924,7.153846154
492,30,-1,317100,195200,3.236666667,10.69230769,5.576923077
493,26,-1,318900,313900,2.28,0.653846154,0
493,27,-1,318900,313900,2.638333333,0.919230769,0.05
493,28,-1,318900,313900,3.973333333,0.368181818,0
493,29,-1,318900,313900,3.22,1.007692308,0
493,30,-1,318900,313900,3.306666667,5.065384616,0
493,31,-1,318900,313900,2.285,1.365384616,0
493,32,-1,318900,313900,3.79,0.777777778,2
493,33,-1,318900,313900,3.078333333,4.286363637,0
493,34,-1,318900,313900,2.845,7.230769229,0
493,35,-1,318900,313900,3.825,0.283216784,0
493,36,-1,318900,313900,2.803333333,0.495192308,0
494,26,-1,256400,257200,2.881666667,0.153846154,1.038461539
494,27,-1,256400,257200,3.06,0,2.846153846
494,28,-1,256400,257200,4.446666667,0,0
494,29,-1,256400,257200,3.701666667,0.692307693,0.346153846
494,30,-1,256400,257200,3.715,0.038461539,0
494,31,-1,256400,257200,2.82,0.076923077,2.230769231
494,32,-1,256400,257200,4.22,2.153846154,0
494,33,-1,256400,257200,3.715,0.115384616,0
494,34,-1,256400,257200,2.96,0.153846154,0
494,35,-1,256400,257200,4.046666667,0.153846154,0
494,36,-1,256400,257200,3.111666667,0,0.076923077
495,29,1,330300,357600,3.615,20.85606061,5.575757576
495,30,1,330300,357600,3.806666667,7.777777778,4.444444444
495,31,1,330300,357600,2.46,5.538461539,0.153846154
495,32,1,330300,357600,3.938333333,14.34615385,0.038461539
496,26,-1,222500,327700,4.356666667,8.961538464,27.30769231
496,27,-1,222500,327700,4.481666667,7.461538462,48.92307692
496,28,-1,222500,327700,5.951666667,7.769230769,23.92307692
496,29,-1,222500,327700,5.138333333,12.92307692,18.65384616
496,30,-1,222500,327700,5.23,17.84615385,10.07692308
496,31,-1,222500,327700,4.151666667,12.07692308,12.23076923
496,32,-1,222500,327700,5.7,4.423076923,18.61538462
496,33,-1,222500,327700,5.041666667,3.384615385,21.69230769
496,34,-1,222500,327700,4.606666667,5.576923077,3.423076923
496,35,-1,222500,327700,5.151666667,3.730769231,9.307692309
496,36,-1,222500,327700,4.606666667,2.961538462,16.73076923
497,26,-1,197300,222900,3.403333333,12.61538462,9.884615383
497,27,-1,197300,222900,3.455,11.76923077,17.46153846
497,28,-1,197300,222900,4.88,12.73076923,3.153846154
497,29,-1,197300,222900,4.183333333,14.42307693,11.88461539
497,30,-1,197300,222900,4.141666667,15.6923077,8
497,31,-1,197300,222900,3.328333333,20.23076923,9.192307693
497,32,-1,197300,222900,4.755,13.53846154,8.576923076
497,33,-1,197300,222900,4.178333333,11.88461538,6.115384616
497,34,-1,197300,222900,3.665,10.84615384,12.84615385
497,35,-1,197300,222900,4.455,14.6923077,17.03846154
497,36,-1,197300,222900,3.705,8.730769229,8.038461541
498,26,-1,268200,260100,2.586666667,10.63986014,8.524475524
498,27,-1,268200,260100,2.793333333,9.108974358,8.326923077
498,28,-1,268200,260100,4.175,7.692307692,6.192307692
498,29,-1,268200,260100,3.418333333,8.623931624,5.350427351
498,30,-1,268200,260100,3.441666667,8.153846154,5.076923077
498,31,-1,268200,260100,2.545,10.875,9.125
498,32,-1,268200,260100,3.825,6.599358974,6.737179489
498,33,-1,268200,260100,3.313333333,9.384615384,7.192307692
498,34,-1,268200,260100,2.496666667,7.692307691,7.615384616
498,35,-1,268200,260100,3.633333333,5.538461538,11.61538462
498,36,-1,268200,260100,2.686666667,5.692307692,3.692307692
499,26,1,334300,380800,3.606666667,8,7.230769231
499,27,1,334300,380800,3.985,8.307692308,10.19230769
499,28,1,334300,380800,5.316666667,1.346153846,2.961538462
499,29,1,334300,380800,4.443333333,0.538461538,7.769230769
499,30,1,334300,380800,4.665,0,7.923076923
499,31,1,334300,380800,3.365,0,2.653846154
499,32,1,334300,380800,4.931666667,0,0.85
500,26,-1,344600,293200,1.448333333,4.26923077,0
500,27,-1,344600,293200,1.758333333,1.076923077,0
500,28,-1,344600,293200,3.045,1.923076923,0
500,29,-1,344600,293200,2.32,2.26923077,0
500,30,-1,344600,293200,2.393333333,0,0
501,33,-1,344600,293201,2.238333333,2.384615385,0
501,34,-1,344600,293201,1.963333333,3.384615385,0
502,26,-1,335900,282900,1.84,27.37762238,0.244755245
502,27,-1,335900,282900,2.141666667,27.13257576,0.46969697
502,28,-1,335900,282900,3.42,34.09935898,0
502,29,-1,335900,282900,2.691666667,25.11538462,0.038461539
502,30,-1,335900,282900,2.758333333,18.55448718,0
502,31,-1,335900,282900,1.86,24.03846154,0.615384616
502,32,-1,335900,282900,3.131666667,27.53146853,0.720279721
502,33,-1,335900,282900,2.526666667,40.03205128,0.118589744
502,34,-1,335900,282900,2.265,27.73397436,0
503,27,-1,343400,278400,2.071666667,17.07692308,0.461538462
503,28,-1,343400,278400,3.341666667,23.78321678,5.797202796
503,29,-1,343400,278400,2.613333333,19.07692308,0.038461539
504,26,-1,226600,241700,3.333333333,6.666666667,18.11111111
504,27,-1,226600,241700,3.435,12.96818182,8.495454546
505,26,-1,223400,469700,5.52,23.33333334,0.237179488
505,27,-1,223400,469700,5.438333333,20.46794872,0.810897436
505,28,-1,223400,469700,7.046666667,17.88461539,0.551282051
505,29,-1,223400,469700,5.868333333,16.30769231,1.384615385
505,30,-1,223400,469700,6.155,12.34615385,2.115384616
505,31,-1,223400,469700,4.838333333,16.15384616,1.730769231
505,32,-1,223400,469700,6.585,11.93269231,2.548076923
505,33,-1,223400,469700,5.878333333,12.46153846,0.115384616
506,26,-1,427600,122300,3.008333333,0,0.884615385
506,27,-1,427600,122300,2.925,0.5,2.807692308
506,28,-1,427600,122300,4.081666667,0.538461538,2.923076923
506,29,-1,427600,122300,3.595,0.5,2.115384615
506,30,-1,427600,122300,3.401666667,0.5,2.692307693
506,31,-1,427600,122300,3.518333333,0.192307693,0.807692308
506,32,-1,427600,122300,4.401666667,0,0.769230769
506,33,-1,427600,122300,4.061666667,0,0.576923077
506,34,-1,427600,122300,3.498333333,0,0
506,35,-1,427600,122300,3.816666667,0,0.038461539
506,36,-1,427600,122300,2.975,0.038461539,0.807692308
507,29,1,374800,400400,3.856666667,2.692307692,2
507,30,1,374800,400400,4.073333333,2.576923077,0
507,31,1,374800,400400,2.895,1.115384615,0.230769231
507,32,1,374800,400400,4.226666667,0.153846154,0.653846154
507,33,1,374800,400400,3.493333333,0,2.576923077
507,34,1,374800,400400,3.36,0,0.769230769
507,35,1,374800,400400,4.275,0,0.576923077
507,36,1,374800,400400,3.428333333,0,0.307692308
508,26,-1,385400,356300,2.21,4.211538462,0.820512821
508,27,-1,385400,356300,2.513333333,3.003205128,2.945512821
508,28,-1,385400,356300,3.843333333,2.961538462,0.153846154
508,29,-1,385400,356300,2.941666667,7.846153847,0.038461539
509,26,-1,415100,239200,2.51,4.25,2.75
509,27,-1,415100,239200,2.65,3.76923077,1.038461538
509,28,-1,415100,239200,3.88,4,3.076923077
509,29,-1,415100,239200,3.27,3.208333334,1.375
509,30,-1,415100,239200,3.213333333,3.384615385,0.884615385
509,31,-1,415100,239200,2.888333333,3.653846154,3.461538462
509,32,-1,415100,239200,4.04,1.384615385,2.5
509,33,-1,415100,239200,3.46,0.846153846,3.076923077
510,26,-1,405000,835600,2.331666667,5.067307693,2.820512821
510,27,-1,405000,835600,1.945,5.730769231,0
510,28,-1,405000,835600,3.34,6.961538462,1.038461539
510,29,-1,405000,835600,1.576666667,2.576923077,0
510,30,-1,405000,835600,2.443333333,5.730769231,0.076923077
510,31,-1,405000,835600,1.401666667,7.653846154,0.076923077
510,32,-1,405000,835600,2.4,6.538461539,0.192307693
510,33,-1,405000,835600,2.59,4.076923077,0.115384616
510,34,-1,405000,835600,1.983333333,2.692307693,0.076923077
510,35,-1,405000,835600,2.801666667,1.038461539,0.038461539
510,36,-1,405000,835600,2.226666667,5.5,0.730769231
511,26,1,407600,182500,2.758333333,0.34469697,4.837121212
511,27,1,407600,182500,2.828333333,0.295454546,3.200757576
511,28,1,407600,182500,3.955,0.192307693,6.221153846
511,29,1,407600,182500,3.433333333,1.833333333,9.166666667
511,30,1,407600,182500,3.33,1.541666667,7.541666667
511,31,1,407600,182500,3.075,5.25,10.5
511,32,1,407600,182500,4.011666667,0.566433567,8.213286714
511,33,1,407600,182500,3.58,3.913461539,5.153846154
511,34,1,407600,182500,3.255,2.884615385,5.807692308
511,35,1,407600,182500,3.693333333,3.038461539,1.615384616
511,36,1,407600,182500,2.826666667,1.5,4
512,26,-1,255400,407800,5.301666667,5.038461539,4.423076924
512,27,-1,255400,407800,5.536666667,3.692307692,2.423076924
513,26,-1,236700,477100,4.95,0,0
513,27,-1,236700,477100,4.913333333,0,0
513,28,-1,236700,477100,6.478333333,0,0
513,29,-1,236700,477100,5.301666667,0,0
513,30,-1,236700,477100,5.58,0,0
513,31,-1,236700,477100,4.166666667,0.375,0
513,32,-1,236700,477100,6.056666667,0,0
513,33,-1,236700,477100,5.301666667,0,0
513,34,-1,236700,477100,5.326666667,0,0
513,35,-1,236700,477100,5.925,0,0
513,36,-1,236700,477100,5.31,0,0
514,26,1,349200,715500,2.373333333,6.615384615,1
